Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
Total;New Hampshire;33;01/08/2016;01/08/2016;;;70;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/09/2016;01/09/2016;Pneumonia, unspecified;J18.9;11;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;30;Not Applicable;Not Applicable
Total;New Hampshire;33;01/09/2016;01/09/2016;;;56;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/10/2016;01/10/2016;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;45;Not Applicable;Not Applicable
Total;New Hampshire;33;01/10/2016;01/10/2016;;;75;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;36;Not Applicable;Not Applicable
Total;New Hampshire;33;01/11/2016;01/11/2016;;;55;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2016;01/12/2016;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;49;Not Applicable;Not Applicable
Total;New Hampshire;33;01/12/2016;01/12/2016;;;85;Not Applicable;Not Applicable
Total;New Hampshire;33;;;;;887;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2016;01/01/2016;Pneumonia, unspecified;J18.9;94;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2016;01/01/2016;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;182;Not Applicable;Not Applicable
Total;New Jersey;34;01/01/2016;01/01/2016;;;345;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2016;01/02/2016;Pneumonia, unspecified;J18.9;96;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2016;01/02/2016;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;34;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;206;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2016;01/02/2016;Asthma, unspecified;J45.9;14;Not Applicable;Not Applicable
Total;New Jersey;34;01/02/2016;01/02/2016;;;397;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2016;01/03/2016;Influenza with other respiratory manifestations, virus not identified;J11.1;16;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2016;01/03/2016;Pneumonia, unspecified;J18.9;110;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2016;01/03/2016;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;242;Not Applicable;Not Applicable
Total;New Jersey;34;01/03/2016;01/03/2016;;;483;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2016;01/04/2016;Pneumonia, unspecified;J18.9;108;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2016;01/04/2016;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;193;Not Applicable;Not Applicable
Total;New Jersey;34;01/04/2016;01/04/2016;;;388;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2016;01/05/2016;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2016;01/05/2016;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;26;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;203;Not Applicable;Not Applicable
Total;New Jersey;34;01/05/2016;01/05/2016;;;338;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2016;01/06/2016;Pneumonia, unspecified;J18.9;72;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2016;01/06/2016;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;29;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;180;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2016;01/06/2016;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;New Jersey;34;01/06/2016;01/06/2016;;;328;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2016;01/07/2016;Pneumonia, unspecified;J18.9;61;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2016;01/07/2016;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;181;Not Applicable;Not Applicable
Total;New Jersey;34;01/07/2016;01/07/2016;;;302;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2016;01/08/2016;Pneumonia, unspecified;J18.9;70;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2016;01/08/2016;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;188;Not Applicable;Not Applicable
Total;New Jersey;34;01/08/2016;01/08/2016;;;325;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2016;01/09/2016;Pneumonia, unspecified;J18.9;68;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2016;01/09/2016;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;20;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;161;Not Applicable;Not Applicable
Total;New Jersey;34;01/09/2016;01/09/2016;;;291;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2016;01/10/2016;Pneumonia, unspecified;J18.9;104;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;184;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2016;01/10/2016;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;New Jersey;34;01/10/2016;01/10/2016;;;350;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2016;01/11/2016;Pneumonia, unspecified;J18.9;99;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2016;01/11/2016;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;24;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;197;Not Applicable;Not Applicable
Total;New Jersey;34;01/11/2016;01/11/2016;;;357;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2016;01/12/2016;Pneumonia, unspecified;J18.9;99;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2016;01/12/2016;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;196;Not Applicable;Not Applicable
Total;New Jersey;34;01/12/2016;01/12/2016;;;368;Not Applicable;Not Applicable
Total;New Jersey;34;;;;;4272;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2016;01/01/2016;Pneumonia, unspecified;J18.9;36;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2016;01/01/2016;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;65;Not Applicable;Not Applicable
Total;New Mexico;35;01/01/2016;01/01/2016;;;136;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2016;01/02/2016;Pneumonia, unspecified;J18.9;25;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;70;Not Applicable;Not Applicable
Total;New Mexico;35;01/02/2016;01/02/2016;;;126;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2016;01/03/2016;Pneumonia, unspecified;J18.9;40;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2016;01/03/2016;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;79;Not Applicable;Not Applicable
Total;New Mexico;35;01/03/2016;01/03/2016;;;181;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2016;01/04/2016;Pneumonia, unspecified;J18.9;28;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;16;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;78;Not Applicable;Not Applicable
Total;New Mexico;35;01/04/2016;01/04/2016;;;147;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2016;01/05/2016;Pneumonia, unspecified;J18.9;28;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;71;Not Applicable;Not Applicable
Total;New Mexico;35;01/05/2016;01/05/2016;;;129;Not Applicable;Not Applicable
aaa;New Mexico;35;01/06/2016;01/06/2016;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;New Mexico;35;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;55;Not Applicable;Not Applicable
Total;New Mexico;35;01/06/2016;01/06/2016;;;90;Not Applicable;Not Applicable
aaa;New Mexico;35;01/07/2016;01/07/2016;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;67;Not Applicable;Not Applicable
Total;New Mexico;35;01/07/2016;01/07/2016;;;99;Not Applicable;Not Applicable
aaa;New Mexico;35;01/08/2016;01/08/2016;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;New Mexico;35;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;61;Not Applicable;Not Applicable
Total;New Mexico;35;01/08/2016;01/08/2016;;;93;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2016;01/09/2016;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;15;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;73;Not Applicable;Not Applicable
Total;New Mexico;35;01/09/2016;01/09/2016;;;118;Not Applicable;Not Applicable
aaa;New Mexico;35;01/10/2016;01/10/2016;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;79;Not Applicable;Not Applicable
Total;New Mexico;35;01/10/2016;01/10/2016;;;116;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2016;01/11/2016;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;58;Not Applicable;Not Applicable
Total;New Mexico;35;01/11/2016;01/11/2016;;;105;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2016;01/12/2016;Pneumonia, unspecified;J18.9;24;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;96;Not Applicable;Not Applicable
Total;New Mexico;35;01/12/2016;01/12/2016;;;144;Not Applicable;Not Applicable
Total;New Mexico;35;;;;;1484;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Bacterial pneumonia, unspecified;J15.9;31;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Lobar pneumonia, unspecified;J18.1;53;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Pneumonia, unspecified;J18.9;327;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Emphysema, unspecified;J43.9;42;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;120;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;424;Not Applicable;Not Applicable
aaa;New York;36;01/01/2016;01/01/2016;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
Total;New York;36;01/01/2016;01/01/2016;;;1094;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Bacterial pneumonia, unspecified;J15.9;33;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Lobar pneumonia, unspecified;J18.1;78;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Pneumonia, unspecified;J18.9;322;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;119;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;24;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;413;Not Applicable;Not Applicable
aaa;New York;36;01/02/2016;01/02/2016;Asthma, unspecified;J45.9;23;Not Applicable;Not Applicable
Total;New York;36;01/02/2016;01/02/2016;;;1094;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Influenza with other respiratory manifestations, influenza virus identified;J10.1;14;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Influenza with pneumonia, virus not identified;J11.0;24;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Influenza with other respiratory manifestations, virus not identified;J11.1;16;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Pneumonia due to staphylococcus;J15.2;10;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Bacterial pneumonia, unspecified;J15.9;38;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Bronchopneumonia, unspecified;J18.0;11;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Lobar pneumonia, unspecified;J18.1;71;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Pneumonia, unspecified;J18.9;308;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Emphysema, unspecified;J43.9;26;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;113;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;26;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;506;Not Applicable;Not Applicable
aaa;New York;36;01/03/2016;01/03/2016;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;New York;36;01/03/2016;01/03/2016;;;1222;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Influenza with pneumonia, influenza virus identified;J10.0;12;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Influenza with other respiratory manifestations, influenza virus identified;J10.1;10;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Influenza with pneumonia, virus not identified;J11.0;16;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Bacterial pneumonia, unspecified;J15.9;24;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Lobar pneumonia, unspecified;J18.1;79;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Pneumonia, unspecified;J18.9;263;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Emphysema, unspecified;J43.9;28;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;107;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;24;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;457;Not Applicable;Not Applicable
aaa;New York;36;01/04/2016;01/04/2016;Asthma, unspecified;J45.9;24;Not Applicable;Not Applicable
Total;New York;36;01/04/2016;01/04/2016;;;1099;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Bacterial pneumonia, unspecified;J15.9;33;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Lobar pneumonia, unspecified;J18.1;54;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Pneumonia, unspecified;J18.9;246;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;71;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;385;Not Applicable;Not Applicable
aaa;New York;36;01/05/2016;01/05/2016;Asthma, unspecified;J45.9;23;Not Applicable;Not Applicable
Total;New York;36;01/05/2016;01/05/2016;;;892;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Bacterial pneumonia, unspecified;J15.9;21;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Lobar pneumonia, unspecified;J18.1;58;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Pneumonia, unspecified;J18.9;200;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Emphysema, unspecified;J43.9;33;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;75;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;22;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Other specified chronic obstructive pulmonary disease;J44.8;11;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;396;Not Applicable;Not Applicable
aaa;New York;36;01/06/2016;01/06/2016;Asthma, unspecified;J45.9;22;Not Applicable;Not Applicable
Total;New York;36;01/06/2016;01/06/2016;;;865;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Bacterial pneumonia, unspecified;J15.9;20;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Lobar pneumonia, unspecified;J18.1;46;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Pneumonia, unspecified;J18.9;228;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;83;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;386;Not Applicable;Not Applicable
aaa;New York;36;01/07/2016;01/07/2016;Asthma, unspecified;J45.9;19;Not Applicable;Not Applicable
Total;New York;36;01/07/2016;01/07/2016;;;848;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Bacterial pneumonia, unspecified;J15.9;15;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Lobar pneumonia, unspecified;J18.1;55;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Pneumonia, unspecified;J18.9;225;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Emphysema, unspecified;J43.9;26;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;63;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;18;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;366;Not Applicable;Not Applicable
aaa;New York;36;01/08/2016;01/08/2016;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
Total;New York;36;01/08/2016;01/08/2016;;;823;Not Applicable;Not Applicable
aaa;New York;36;01/09/2016;01/09/2016;Bacterial pneumonia, unspecified;J15.9;22;Not Applicable;Not Applicable
aaa;New York;36;01/09/2016;01/09/2016;Lobar pneumonia, unspecified;J18.1;45;Not Applicable;Not Applicable
aaa;New York;36;01/09/2016;01/09/2016;Pneumonia, unspecified;J18.9;185;Not Applicable;Not Applicable
aaa;New York;36;01/09/2016;01/09/2016;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;New York;36;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;59;Not Applicable;Not Applicable
aaa;New York;36;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;New York;36;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;358;Not Applicable;Not Applicable
Total;New York;36;01/09/2016;01/09/2016;;;747;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Bacterial pneumonia, unspecified;J15.9;30;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Lobar pneumonia, unspecified;J18.1;53;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Pneumonia, unspecified;J18.9;238;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;76;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;347;Not Applicable;Not Applicable
aaa;New York;36;01/10/2016;01/10/2016;Asthma, unspecified;J45.9;17;Not Applicable;Not Applicable
Total;New York;36;01/10/2016;01/10/2016;;;836;Not Applicable;Not Applicable
aaa;New York;36;01/11/2016;01/11/2016;Bacterial pneumonia, unspecified;J15.9;25;Not Applicable;Not Applicable
aaa;New York;36;01/11/2016;01/11/2016;Lobar pneumonia, unspecified;J18.1;51;Not Applicable;Not Applicable
aaa;New York;36;01/11/2016;01/11/2016;Pneumonia, unspecified;J18.9;266;Not Applicable;Not Applicable
aaa;New York;36;01/11/2016;01/11/2016;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;New York;36;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;79;Not Applicable;Not Applicable
aaa;New York;36;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;18;Not Applicable;Not Applicable
