Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
Total;New Hampshire;33;01/09/2018;01/09/2018;;;65;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/10/2018;01/10/2018;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;45;Not Applicable;Not Applicable
Total;New Hampshire;33;01/10/2018;01/10/2018;;;79;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2018;01/11/2018;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;43;Not Applicable;Not Applicable
Total;New Hampshire;33;01/11/2018;01/11/2018;;;73;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2018;01/12/2018;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;44;Not Applicable;Not Applicable
Total;New Hampshire;33;01/12/2018;01/12/2018;;;75;Not Applicable;Not Applicable
Total;New Hampshire;33;;;;;1021;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Influenza with pneumonia, virus not identified;J11.0;16;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;22;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Pneumonia, unspecified;J18.9;144;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;46;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;273;Not Applicable;Not Applicable
Total;New Jersey;34;01/01/2018;01/01/2018;;;583;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;21;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Influenza with pneumonia, virus not identified;J11.0;32;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;36;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Pneumonia, unspecified;J18.9;114;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;44;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;218;Not Applicable;Not Applicable
Total;New Jersey;34;01/02/2018;01/02/2018;;;530;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2018;01/03/2018;Influenza with pneumonia, virus not identified;J11.0;11;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2018;01/03/2018;Pneumonia, unspecified;J18.9;91;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;225;Not Applicable;Not Applicable
Total;New Jersey;34;01/03/2018;01/03/2018;;;402;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2018;01/04/2018;Pneumonia, unspecified;J18.9;97;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2018;01/04/2018;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;195;Not Applicable;Not Applicable
Total;New Jersey;34;01/04/2018;01/04/2018;;;382;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2018;01/05/2018;Pneumonia, unspecified;J18.9;76;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2018;01/05/2018;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;212;Not Applicable;Not Applicable
Total;New Jersey;34;01/05/2018;01/05/2018;;;357;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2018;01/06/2018;Pneumonia, unspecified;J18.9;72;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;18;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;201;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2018;01/06/2018;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;New Jersey;34;01/06/2018;01/06/2018;;;330;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2018;01/07/2018;Pneumonia, unspecified;J18.9;84;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2018;01/07/2018;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;171;Not Applicable;Not Applicable
Total;New Jersey;34;01/07/2018;01/07/2018;;;318;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2018;01/08/2018;Pneumonia, unspecified;J18.9;84;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2018;01/08/2018;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;23;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;190;Not Applicable;Not Applicable
Total;New Jersey;34;01/08/2018;01/08/2018;;;334;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2018;01/09/2018;Pneumonia, unspecified;J18.9;74;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2018;01/09/2018;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;18;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;175;Not Applicable;Not Applicable
Total;New Jersey;34;01/09/2018;01/09/2018;;;303;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2018;01/10/2018;Pneumonia, unspecified;J18.9;105;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;23;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;190;Not Applicable;Not Applicable
Total;New Jersey;34;01/10/2018;01/10/2018;;;348;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2018;01/11/2018;Pneumonia, unspecified;J18.9;98;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2018;01/11/2018;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;34;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;170;Not Applicable;Not Applicable
Total;New Jersey;34;01/11/2018;01/11/2018;;;348;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2018;01/12/2018;Pneumonia, unspecified;J18.9;109;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;34;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;18;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;235;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2018;01/12/2018;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;New Jersey;34;01/12/2018;01/12/2018;;;440;Not Applicable;Not Applicable
Total;New Jersey;34;;;;;4675;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2018;01/01/2018;Pneumonia, unspecified;J18.9;39;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;91;Not Applicable;Not Applicable
Total;New Mexico;35;01/01/2018;01/01/2018;;;202;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2018;01/02/2018;Pneumonia, unspecified;J18.9;34;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;97;Not Applicable;Not Applicable
Total;New Mexico;35;01/02/2018;01/02/2018;;;198;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2018;01/03/2018;Pneumonia, unspecified;J18.9;23;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;19;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;82;Not Applicable;Not Applicable
Total;New Mexico;35;01/03/2018;01/03/2018;;;150;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2018;01/04/2018;Pneumonia, unspecified;J18.9;25;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;85;Not Applicable;Not Applicable
Total;New Mexico;35;01/04/2018;01/04/2018;;;129;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2018;01/05/2018;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;New Mexico;35;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;77;Not Applicable;Not Applicable
Total;New Mexico;35;01/05/2018;01/05/2018;;;123;Not Applicable;Not Applicable
aaa;New Mexico;35;01/06/2018;01/06/2018;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;New Mexico;35;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;63;Not Applicable;Not Applicable
Total;New Mexico;35;01/06/2018;01/06/2018;;;104;Not Applicable;Not Applicable
aaa;New Mexico;35;01/07/2018;01/07/2018;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Mexico;35;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;82;Not Applicable;Not Applicable
Total;New Mexico;35;01/07/2018;01/07/2018;;;117;Not Applicable;Not Applicable
aaa;New Mexico;35;01/08/2018;01/08/2018;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;New Mexico;35;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;57;Not Applicable;Not Applicable
Total;New Mexico;35;01/08/2018;01/08/2018;;;98;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2018;01/09/2018;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;43;Not Applicable;Not Applicable
Total;New Mexico;35;01/09/2018;01/09/2018;;;80;Not Applicable;Not Applicable
aaa;New Mexico;35;01/10/2018;01/10/2018;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;New Mexico;35;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;60;Not Applicable;Not Applicable
Total;New Mexico;35;01/10/2018;01/10/2018;;;92;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2018;01/11/2018;Pneumonia, unspecified;J18.9;18;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2018;01/11/2018;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/11/2018;01/11/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;72;Not Applicable;Not Applicable
Total;New Mexico;35;01/11/2018;01/11/2018;;;113;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2018;01/12/2018;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2018;01/12/2018;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;New Mexico;35;01/12/2018;01/12/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;72;Not Applicable;Not Applicable
Total;New Mexico;35;01/12/2018;01/12/2018;;;119;Not Applicable;Not Applicable
Total;New Mexico;35;;;;;1525;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Influenza with pneumonia, influenza virus identified;J10.0;32;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;50;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Influenza with pneumonia, virus not identified;J11.0;51;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;36;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Bacterial pneumonia, unspecified;J15.9;50;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Lobar pneumonia, unspecified;J18.1;75;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Pneumonia, unspecified;J18.9;379;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Emphysema, unspecified;J43.9;43;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;149;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;39;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;512;Not Applicable;Not Applicable
aaa;New York;36;01/01/2018;01/01/2018;Asthma, unspecified;J45.9;23;Not Applicable;Not Applicable
Total;New York;36;01/01/2018;01/01/2018;;;1487;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Influenza with pneumonia, influenza virus identified;J10.0;58;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;51;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Influenza with pneumonia, virus not identified;J11.0;58;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;34;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Pneumonia due to staphylococcus;J15.2;11;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Bacterial pneumonia, unspecified;J15.9;48;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Lobar pneumonia, unspecified;J18.1;63;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Pneumonia, unspecified;J18.9;303;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Emphysema, unspecified;J43.9;27;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;123;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;445;Not Applicable;Not Applicable
aaa;New York;36;01/02/2018;01/02/2018;Asthma, unspecified;J45.9;17;Not Applicable;Not Applicable
Total;New York;36;01/02/2018;01/02/2018;;;1300;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Influenza with pneumonia, influenza virus identified;J10.0;19;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;18;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Influenza with pneumonia, virus not identified;J11.0;21;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Influenza with other respiratory manifestations, virus not identified;J11.1;12;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Bacterial pneumonia, unspecified;J15.9;37;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Lobar pneumonia, unspecified;J18.1;57;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Pneumonia, unspecified;J18.9;252;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Emphysema, unspecified;J43.9;39;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;123;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;30;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;460;Not Applicable;Not Applicable
aaa;New York;36;01/03/2018;01/03/2018;Asthma, unspecified;J45.9;24;Not Applicable;Not Applicable
Total;New York;36;01/03/2018;01/03/2018;;;1140;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Influenza with pneumonia, influenza virus identified;J10.0;12;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Influenza with other respiratory manifestations, influenza virus identified;J10.1;22;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Bacterial pneumonia, unspecified;J15.9;39;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Lobar pneumonia, unspecified;J18.1;45;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Pneumonia, unspecified;J18.9;267;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Emphysema, unspecified;J43.9;33;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;103;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;420;Not Applicable;Not Applicable
aaa;New York;36;01/04/2018;01/04/2018;Asthma, unspecified;J45.9;28;Not Applicable;Not Applicable
Total;New York;36;01/04/2018;01/04/2018;;;1040;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Bacterial pneumonia, unspecified;J15.9;40;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Lobar pneumonia, unspecified;J18.1;47;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Pneumonia, unspecified;J18.9;197;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Emphysema, unspecified;J43.9;34;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;93;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;23;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;469;Not Applicable;Not Applicable
aaa;New York;36;01/05/2018;01/05/2018;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
Total;New York;36;01/05/2018;01/05/2018;;;975;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Bacterial pneumonia, unspecified;J15.9;34;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Lobar pneumonia, unspecified;J18.1;52;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Pneumonia, unspecified;J18.9;177;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Emphysema, unspecified;J43.9;30;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;82;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;26;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;420;Not Applicable;Not Applicable
aaa;New York;36;01/06/2018;01/06/2018;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;New York;36;01/06/2018;01/06/2018;;;858;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Bacterial pneumonia, unspecified;J15.9;33;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Lobar pneumonia, unspecified;J18.1;41;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Pneumonia, unspecified;J18.9;214;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Emphysema, unspecified;J43.9;32;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;77;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;412;Not Applicable;Not Applicable
aaa;New York;36;01/07/2018;01/07/2018;Asthma, unspecified;J45.9;17;Not Applicable;Not Applicable
Total;New York;36;01/07/2018;01/07/2018;;;867;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Bacterial pneumonia, unspecified;J15.9;32;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Lobar pneumonia, unspecified;J18.1;46;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Pneumonia, unspecified;J18.9;205;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;73;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;24;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;356;Not Applicable;Not Applicable
aaa;New York;36;01/08/2018;01/08/2018;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;New York;36;01/08/2018;01/08/2018;;;803;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Bacterial pneumonia, unspecified;J15.9;33;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Bronchopneumonia, unspecified;J18.0;11;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Lobar pneumonia, unspecified;J18.1;45;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Pneumonia, unspecified;J18.9;208;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Emphysema, unspecified;J43.9;26;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;71;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;362;Not Applicable;Not Applicable
aaa;New York;36;01/09/2018;01/09/2018;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;New York;36;01/09/2018;01/09/2018;;;808;Not Applicable;Not Applicable
aaa;New York;36;01/10/2018;01/10/2018;Bacterial pneumonia, unspecified;J15.9;44;Not Applicable;Not Applicable
aaa;New York;36;01/10/2018;01/10/2018;Lobar pneumonia, unspecified;J18.1;53;Not Applicable;Not Applicable
aaa;New York;36;01/10/2018;01/10/2018;Pneumonia, unspecified;J18.9;225;Not Applicable;Not Applicable
aaa;New York;36;01/10/2018;01/10/2018;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;New York;36;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;94;Not Applicable;Not Applicable
aaa;New York;36;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;New York;36;01/10/2018;01/10/2018;Chronic obstructive pulmonary disease, unspecified;J44.9;393;Not Applicable;Not Applicable
