Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;Montana;30;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;53;Not Applicable;Not Applicable
Total;Montana;30;01/05/2014;01/05/2014;;;72;Not Applicable;Not Applicable
aaa;Montana;30;01/06/2014;01/06/2014;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;Montana;30;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;40;Not Applicable;Not Applicable
Total;Montana;30;01/06/2014;01/06/2014;;;70;Not Applicable;Not Applicable
aaa;Montana;30;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;33;Not Applicable;Not Applicable
Total;Montana;30;01/07/2014;01/07/2014;;;54;Not Applicable;Not Applicable
aaa;Montana;30;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;44;Not Applicable;Not Applicable
Total;Montana;30;01/08/2014;01/08/2014;;;63;Not Applicable;Not Applicable
aaa;Montana;30;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;Montana;30;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;41;Not Applicable;Not Applicable
Total;Montana;30;01/09/2014;01/09/2014;;;63;Not Applicable;Not Applicable
aaa;Montana;30;01/10/2014;01/10/2014;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;Montana;30;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;51;Not Applicable;Not Applicable
Total;Montana;30;01/10/2014;01/10/2014;;;78;Not Applicable;Not Applicable
aaa;Montana;30;01/11/2014;01/11/2014;Pneumonia, unspecified;J18.9;10;Not Applicable;Not Applicable
aaa;Montana;30;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;46;Not Applicable;Not Applicable
Total;Montana;30;01/11/2014;01/11/2014;;;68;Not Applicable;Not Applicable
aaa;Montana;30;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;Montana;30;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;Montana;30;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;31;Not Applicable;Not Applicable
Total;Montana;30;01/12/2014;01/12/2014;;;74;Not Applicable;Not Applicable
Total;Montana;30;;;;;847;Not Applicable;Not Applicable
aaa;Nebraska;31;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;33;Not Applicable;Not Applicable
aaa;Nebraska;31;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Nebraska;31;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;78;Not Applicable;Not Applicable
Total;Nebraska;31;01/01/2014;01/01/2014;;;167;Not Applicable;Not Applicable
aaa;Nebraska;31;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;29;Not Applicable;Not Applicable
aaa;Nebraska;31;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;Nebraska;31;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;66;Not Applicable;Not Applicable
Total;Nebraska;31;01/02/2014;01/02/2014;;;133;Not Applicable;Not Applicable
aaa;Nebraska;31;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;31;Not Applicable;Not Applicable
aaa;Nebraska;31;01/03/2014;01/03/2014;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Nebraska;31;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;24;Not Applicable;Not Applicable
aaa;Nebraska;31;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;83;Not Applicable;Not Applicable
Total;Nebraska;31;01/03/2014;01/03/2014;;;165;Not Applicable;Not Applicable
aaa;Nebraska;31;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;Nebraska;31;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;Nebraska;31;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;76;Not Applicable;Not Applicable
Total;Nebraska;31;01/04/2014;01/04/2014;;;124;Not Applicable;Not Applicable
aaa;Nebraska;31;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;Nebraska;31;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;Nebraska;31;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;55;Not Applicable;Not Applicable
Total;Nebraska;31;01/05/2014;01/05/2014;;;102;Not Applicable;Not Applicable
aaa;Nebraska;31;01/06/2014;01/06/2014;Pneumonia, unspecified;J18.9;28;Not Applicable;Not Applicable
aaa;Nebraska;31;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Nebraska;31;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;65;Not Applicable;Not Applicable
Total;Nebraska;31;01/06/2014;01/06/2014;;;117;Not Applicable;Not Applicable
aaa;Nebraska;31;01/07/2014;01/07/2014;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;Nebraska;31;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;60;Not Applicable;Not Applicable
Total;Nebraska;31;01/07/2014;01/07/2014;;;102;Not Applicable;Not Applicable
aaa;Nebraska;31;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;Nebraska;31;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Nebraska;31;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;54;Not Applicable;Not Applicable
Total;Nebraska;31;01/08/2014;01/08/2014;;;101;Not Applicable;Not Applicable
aaa;Nebraska;31;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;18;Not Applicable;Not Applicable
aaa;Nebraska;31;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;Nebraska;31;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;44;Not Applicable;Not Applicable
Total;Nebraska;31;01/09/2014;01/09/2014;;;82;Not Applicable;Not Applicable
aaa;Nebraska;31;01/10/2014;01/10/2014;Pneumonia, unspecified;J18.9;24;Not Applicable;Not Applicable
aaa;Nebraska;31;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Nebraska;31;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;56;Not Applicable;Not Applicable
Total;Nebraska;31;01/10/2014;01/10/2014;;;112;Not Applicable;Not Applicable
aaa;Nebraska;31;01/11/2014;01/11/2014;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;Nebraska;31;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;65;Not Applicable;Not Applicable
Total;Nebraska;31;01/11/2014;01/11/2014;;;106;Not Applicable;Not Applicable
aaa;Nebraska;31;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;Nebraska;31;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;Nebraska;31;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;79;Not Applicable;Not Applicable
Total;Nebraska;31;01/12/2014;01/12/2014;;;163;Not Applicable;Not Applicable
Total;Nebraska;31;;;;;1474;Not Applicable;Not Applicable
aaa;Nevada;32;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;Nevada;32;01/01/2014;01/01/2014;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Nevada;32;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;Nevada;32;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Nevada;32;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;130;Not Applicable;Not Applicable
Total;Nevada;32;01/01/2014;01/01/2014;;;275;Not Applicable;Not Applicable
aaa;Nevada;32;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;Nevada;32;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;19;Not Applicable;Not Applicable
aaa;Nevada;32;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;106;Not Applicable;Not Applicable
Total;Nevada;32;01/02/2014;01/02/2014;;;193;Not Applicable;Not Applicable
aaa;Nevada;32;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;54;Not Applicable;Not Applicable
aaa;Nevada;32;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;16;Not Applicable;Not Applicable
aaa;Nevada;32;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;116;Not Applicable;Not Applicable
Total;Nevada;32;01/03/2014;01/03/2014;;;206;Not Applicable;Not Applicable
aaa;Nevada;32;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;50;Not Applicable;Not Applicable
aaa;Nevada;32;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;105;Not Applicable;Not Applicable
Total;Nevada;32;01/04/2014;01/04/2014;;;178;Not Applicable;Not Applicable
aaa;Nevada;32;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;51;Not Applicable;Not Applicable
aaa;Nevada;32;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;16;Not Applicable;Not Applicable
aaa;Nevada;32;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;94;Not Applicable;Not Applicable
Total;Nevada;32;01/05/2014;01/05/2014;;;176;Not Applicable;Not Applicable
aaa;Nevada;32;01/06/2014;01/06/2014;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Nevada;32;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Nevada;32;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;82;Not Applicable;Not Applicable
Total;Nevada;32;01/06/2014;01/06/2014;;;156;Not Applicable;Not Applicable
aaa;Nevada;32;01/07/2014;01/07/2014;Pneumonia, unspecified;J18.9;43;Not Applicable;Not Applicable
aaa;Nevada;32;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;99;Not Applicable;Not Applicable
Total;Nevada;32;01/07/2014;01/07/2014;;;159;Not Applicable;Not Applicable
aaa;Nevada;32;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;42;Not Applicable;Not Applicable
aaa;Nevada;32;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Nevada;32;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;83;Not Applicable;Not Applicable
Total;Nevada;32;01/08/2014;01/08/2014;;;153;Not Applicable;Not Applicable
aaa;Nevada;32;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;44;Not Applicable;Not Applicable
aaa;Nevada;32;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;100;Not Applicable;Not Applicable
Total;Nevada;32;01/09/2014;01/09/2014;;;156;Not Applicable;Not Applicable
aaa;Nevada;32;01/10/2014;01/10/2014;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Nevada;32;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;Nevada;32;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;91;Not Applicable;Not Applicable
Total;Nevada;32;01/10/2014;01/10/2014;;;166;Not Applicable;Not Applicable
aaa;Nevada;32;01/11/2014;01/11/2014;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Nevada;32;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;Nevada;32;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;102;Not Applicable;Not Applicable
Total;Nevada;32;01/11/2014;01/11/2014;;;171;Not Applicable;Not Applicable
aaa;Nevada;32;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;67;Not Applicable;Not Applicable
aaa;Nevada;32;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;Nevada;32;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;120;Not Applicable;Not Applicable
Total;Nevada;32;01/12/2014;01/12/2014;;;220;Not Applicable;Not Applicable
Total;Nevada;32;;;;;2209;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;42;Not Applicable;Not Applicable
Total;New Hampshire;33;01/01/2014;01/01/2014;;;85;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;36;Not Applicable;Not Applicable
Total;New Hampshire;33;01/02/2014;01/02/2014;;;76;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;45;Not Applicable;Not Applicable
Total;New Hampshire;33;01/03/2014;01/03/2014;;;94;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;45;Not Applicable;Not Applicable
Total;New Hampshire;33;01/04/2014;01/04/2014;;;79;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;18;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;43;Not Applicable;Not Applicable
Total;New Hampshire;33;01/05/2014;01/05/2014;;;75;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/06/2014;01/06/2014;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;39;Not Applicable;Not Applicable
Total;New Hampshire;33;01/06/2014;01/06/2014;;;69;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;37;Not Applicable;Not Applicable
Total;New Hampshire;33;01/07/2014;01/07/2014;;;58;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;33;Not Applicable;Not Applicable
Total;New Hampshire;33;01/08/2014;01/08/2014;;;55;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;45;Not Applicable;Not Applicable
Total;New Hampshire;33;01/09/2014;01/09/2014;;;69;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;43;Not Applicable;Not Applicable
Total;New Hampshire;33;01/10/2014;01/10/2014;;;68;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2014;01/11/2014;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;46;Not Applicable;Not Applicable
Total;New Hampshire;33;01/11/2014;01/11/2014;;;72;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;New Hampshire;33;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;36;Not Applicable;Not Applicable
Total;New Hampshire;33;01/12/2014;01/12/2014;;;74;Not Applicable;Not Applicable
Total;New Hampshire;33;;;;;874;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;106;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2014;01/01/2014;Emphysema, unspecified;J43.9;26;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;45;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;219;Not Applicable;Not Applicable
aaa;New Jersey;34;01/01/2014;01/01/2014;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;New Jersey;34;01/01/2014;01/01/2014;;;450;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;120;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2014;01/02/2014;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;37;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;169;Not Applicable;Not Applicable
aaa;New Jersey;34;01/02/2014;01/02/2014;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;New Jersey;34;01/02/2014;01/02/2014;;;387;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;106;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2014;01/03/2014;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;New Jersey;34;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;209;Not Applicable;Not Applicable
Total;New Jersey;34;01/03/2014;01/03/2014;;;413;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;110;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2014;01/04/2014;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;42;Not Applicable;Not Applicable
aaa;New Jersey;34;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;216;Not Applicable;Not Applicable
Total;New Jersey;34;01/04/2014;01/04/2014;;;425;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;103;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2014;01/05/2014;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;New Jersey;34;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;196;Not Applicable;Not Applicable
Total;New Jersey;34;01/05/2014;01/05/2014;;;392;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2014;01/06/2014;Pneumonia, unspecified;J18.9;89;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2014;01/06/2014;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;New Jersey;34;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;194;Not Applicable;Not Applicable
Total;New Jersey;34;01/06/2014;01/06/2014;;;345;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2014;01/07/2014;Pneumonia, unspecified;J18.9;79;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2014;01/07/2014;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;New Jersey;34;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;142;Not Applicable;Not Applicable
Total;New Jersey;34;01/07/2014;01/07/2014;;;290;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;72;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2014;01/08/2014;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;26;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;159;Not Applicable;Not Applicable
aaa;New Jersey;34;01/08/2014;01/08/2014;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;New Jersey;34;01/08/2014;01/08/2014;;;296;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;62;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2014;01/09/2014;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;157;Not Applicable;Not Applicable
aaa;New Jersey;34;01/09/2014;01/09/2014;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;New Jersey;34;01/09/2014;01/09/2014;;;295;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2014;01/10/2014;Pneumonia, unspecified;J18.9;80;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2014;01/10/2014;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;24;Not Applicable;Not Applicable
aaa;New Jersey;34;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;153;Not Applicable;Not Applicable
Total;New Jersey;34;01/10/2014;01/10/2014;;;294;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2014;01/11/2014;Pneumonia, unspecified;J18.9;76;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2014;01/11/2014;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;New Jersey;34;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;173;Not Applicable;Not Applicable
Total;New Jersey;34;01/11/2014;01/11/2014;;;319;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;81;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2014;01/12/2014;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;New Jersey;34;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;204;Not Applicable;Not Applicable
Total;New Jersey;34;01/12/2014;01/12/2014;;;374;Not Applicable;Not Applicable
Total;New Jersey;34;;;;;4280;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2014;01/01/2014;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;18;Not Applicable;Not Applicable
aaa;New Mexico;35;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;96;Not Applicable;Not Applicable
Total;New Mexico;35;01/01/2014;01/01/2014;;;208;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2014;01/02/2014;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;New Mexico;35;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;73;Not Applicable;Not Applicable
Total;New Mexico;35;01/02/2014;01/02/2014;;;159;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;35;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;15;Not Applicable;Not Applicable
aaa;New Mexico;35;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;86;Not Applicable;Not Applicable
Total;New Mexico;35;01/03/2014;01/03/2014;;;156;Not Applicable;Not Applicable
aaa;New Mexico;35;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;23;Not Applicable;Not Applicable
